ID,first_prediction,RetentionD0,RetentionD1,RetentionD2,RetentionD3,RetentionD4,RetentionD5,RetentionD6,RetentionD7,RetentionD8,RetentionD9,RetentionD10,RetentionD11,RetentionD12,RetentionD13,RetentionD14,RetentionD15,LevelAdvancedCountD0,LevelAdvancedCountD1,LevelAdvancedCountD2,LevelAdvancedCountD3,LevelAdvancedCountD4,LevelAdvancedCountD5,LevelAdvancedCountD6,LevelAdvancedCountD7,LevelAdvancedCountD8,LevelAdvancedCountD9,LevelAdvancedCountD10,LevelAdvancedCountD11,LevelAdvancedCountD12,LevelAdvancedCountD13,LevelAdvancedCountD14,LevelAdvancedCountD15,Level_1_Duration,Level_2_Duration,Level_3_Duration,Level_4_Duration,Level_5_Duration,Level_6_Duration,Level_7_Duration,Level_8_Duration,Level_9_Duration,Level_10_Duration,AdRevenueD0,AdRevenueD1,AdRevenueD2,AdRevenueD3,AdRevenueD4,AdRevenueD5,AdRevenueD6,AdRevenueD7,AdRevenueD8,AdRevenueD9,AdRevenueD10,AdRevenueD11,AdRevenueD12,AdRevenueD13,AdRevenueD14,AdRevenueD15,IAPRevenueD0,IAPRevenueD1,IAPRevenueD2,IAPRevenueD3,IAPRevenueD4,IAPRevenueD5,IAPRevenueD6,IAPRevenueD7,IAPRevenueD8,IAPRevenueD9,IAPRevenueD10,IAPRevenueD11,IAPRevenueD12,IAPRevenueD13,IAPRevenueD14,IAPRevenueD15
10,63.00000101327896,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,35.0,97.0,100.0,41.0,65.0,106.0,26.0,86.0,111.0,0.3031962727122128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,35.50396487116814,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,51.0,56.0,198.0,100.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,63.00000101327896,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,5,0,0,4,1,6,0,4,0,0,12,0,0,0,4,3,8.0,90.0,69.0,72.0,124.0,94.0,119.0,49.0,67.0,268.0,0.0,0.0,0.0,0.0552849631547798,0.044576755446295,0.1799256919273029,0.0,0.2182011423401579,0.0,0.0,0.1943773666980377,0.0,0.0,0.0,0.0641441111808055,0.0708310559530362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4.833947401493788,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,343.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044457782059907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4.449134226888418,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,578.0,78.0,153.0,253.0,130.0,257.0,574.0,250.0,221.0,0.0316389317449647,0.025315973503325,0.0225580533478932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.6000000284984707,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21.0,52.0,93.0,111.0,127.0,293.0,138.0,85.0,59.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4.059153143316507,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,260.0,95.0,59.0,730.0,226.0,729.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,98.62688928842545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,27.0,24.0,24.0,15.0,18.0,51.0,150.0,27.0,,0.0192547347396612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,63.00000101327896,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,24.0,29.0,65.0,94.0,37.0,43.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,53.16146835684776,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12.0,75.0,122.0,144.0,43.0,285.0,59.0,98.0,32.0,,0.00886981934309,0.0046623185189673,0.0,0.0,0.0,0.0327851200709119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,7.673999760299921,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,10,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,8.0,52.0,66.0,58.0,136.0,371.0,73.0,96.0,35.0,128.0,0.0114588518626987,0.0,0.0,0.0,0.024802881584037,0.0,0.0,0.0323081497626844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,20.41968517005444,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,5,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,16.0,46.0,102.0,34.0,120.0,232.0,91.0,70.0,101.0,197.0,0.0,0.0930127273183044,0.0547733492634215,0.0321563662330239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2.850000048056245,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,78.0,58.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,30.99999949336052,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.6552734412252903,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16.0,30.0,203.0,38.0,200.0,100.0,123.0,140.0,43.0,102.0,0.005090398886665,0.0042871207367554,0.0,0.0,0.0,0.0009848247373156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,46.00000008940697,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,55.0,39.0,157.0,161.0,155.0,50.0,281.0,109.0,169.0,0.0,0.0204690404065999,0.0,0.0014020756718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301219930096999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,9.999999776482582,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,22,1,4,0,16,0,0,1,0,0,0,0,0,0,0,0,20.0,52.0,326.0,386.0,47.0,152.0,526.0,125.0,59.0,150.0,0.0437294400504277,0.0062968467891,0.0076478612307056,0.000342925293,0.0294779535772495,0.0,0.0,0.0026499946752654,0.0100917358398,0.0,0.0012393759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,3.955803811550141,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,164.0,44.0,60.0,281.0,144.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,5.404456984251738,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,7,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,44.0,364.0,97.0,144.0,190.0,222.0,364.0,190.0,58.0,129.0,0.0,0.0295247451723525,0.0,0.0,0.0,0.0398657293553696,0.0094867357329349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,9.999999776482582,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,6,0,0,18,6,4,0,0,0,0,0,0,0,0,0,14,15.0,244.0,315.0,198.0,179.0,186.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0347875069981947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,5.284339189529419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,96.0,56.0,47.0,100.0,147.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,72.62125611305237,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,41.0,29.0,23.0,18.0,19.0,40.0,72.0,38.0,43.0,0.1616401765495538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,4.101550206542015,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,6.0,58.0,37.0,68.0,74.0,187.0,45.0,54.0,26.0,71.0,0.0048676474980311,0.0015785670866534,0.0,0.0060703135386575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119190083496505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,100.09143501520155,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,31,23,13,0,0,0,5,1,0,0,3,2,0,0,0,0,11.0,21.0,16.0,20.0,26.0,18.0,51.0,45.0,34.0,68.0,2.111593876168872,0.9291972092970108,0.6063701179886235,0.0,0.0,0.0,0.2250084219941491,0.0554511371631212,0.0,0.0,0.1640277852659983,0.0694759509615458,0.0,0.0,0.0,0.0099052233028119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,85.34694463014603,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12.0,23.0,44.0,58.0,19.0,42.0,54.0,50.0,89.0,107.0,0.2986102873223047,0.0,0.0,0.0,0.0,0.0,0.2519219122712404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,8.73618945479393,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16.0,44.0,18.0,16.0,30.0,53.0,47.0,38.0,62.0,31.0,0.0,0.0284521044959374,0.0,0.0403370031678741,0.00039284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4.950169939547777,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,304.0,99.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,15.591150149703026,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,28,33,5,10,0,4,0,0,0,0,0,0,0,0,0,0,30.0,198.0,48.0,86.0,165.0,84.0,206.0,172.0,60.0,201.0,0.1063818884066734,0.0740989023875045,0.0423237317902476,0.0513117088729018,0.0,0.0204248885856941,0.0,0.0014406600239453,0.003477778765955,0.0,0.0,0.0,0.0,0.0022999999928288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,8.065728470683098,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10.0,98.0,43.0,54.0,48.0,131.0,144.0,52.0,50.0,106.0,0.0,0.0,0.0,0.0150172437715809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,113.55961859226228,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,22.0,30.0,55.0,14.0,44.0,42.0,50.0,44.0,107.0,0.5560576367715839,0.0,0.0012561699841171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,7.020558230578899,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,3,0,0,0,21,20,14,0,0,0,0,0,0,0,0,0,102.0,165.0,295.0,460.0,127.0,166.0,129.0,117.0,41.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.409971504472196,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,36.0,22.0,35.0,21.0,37.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,12.748862616717815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,54.0,56.0,44.0,153.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,21.46287262439728,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33.0,332.0,86.0,159.0,273.0,,574.0,90.0,71.0,157.0,0.0,0.0,0.0,0.0,0.0337020820471603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,46.00000008940697,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,13,0,0,0,0,0,0,0,20,0,0,23,0,0,0,14,9.0,123.0,193.0,125.0,212.0,272.0,107.0,267.0,275.0,356.0,0.1317737672775304,0.0182681029999999,0.0,0.0,0.0,0.0,0.0005761097344,0.0,0.4087682248464979,0.0,0.0,0.3562497136125913,0.0,0.0,0.0,0.1828797082947485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,22.187499329447743,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,16,37,15,0,33,9,0,0,8,0,0,0,0,0,0,0,9.0,45.0,31.0,48.0,64.0,154.0,194.0,265.0,58.0,148.0,0.0830186712596882,0.20355634523501,0.0871317612754584,0.0,0.1536882019349308,0.0518043317907725,0.0,0.0,0.0396945301614619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,4.467932973057032,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9.0,136.0,69.0,76.0,204.0,72.0,127.0,76.0,43.0,101.0,0.0,0.0,0.0,0.027623657224467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,23.535603657364845,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,36,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,12.0,38.0,125.0,46.0,82.0,107.0,223.0,56.0,64.0,148.0,0.2071951824903466,0.0,0.1903410974688792,0.0160031893879439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3.092868020758033,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,5,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,13.0,65.0,89.0,72.0,177.0,56.0,55.0,70.0,48.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043619341449812,0.0059106390917804,0.0016164710723387,0.0,0.0,0.0,0.0041744721820577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,10.939493775367737,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,9,7,8,1,1,0,0,0,3,3,0,0,0,0,0,0,13.0,145.0,98.0,153.0,154.0,119.0,320.0,105.0,157.0,292.0,0.0178053962372359,0.0318155867862515,0.0583763205868308,0.0054092281825433,0.0271674875184544,0.0,0.0,0.0052836649992968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
